review;date;label
Bukanya mempermudah tapi mlah mempersulit ni apk, klw mau uji coba jangan waktu Pemilu serentak. Uji coba di waktu pemilu Daerah utk melihat hasil maximalnya;2024-02-10 05:31:18;0
pas simulasi ngefoto hasil suara knp kamera yang disirekap ngga bisa buat milih kamera sih. milihnya malah kamera yang kualitasnyya jelek bgt. padahal di hp saya ada kamera yang 50mp;2024-02-06 12:50:13;0
Maaf ini bagaimana ya susah banget dibagian sign in padhal saya sudah coba beberapa kali masukin email sama password tapi tetap saja disalahkan, mohon secepatnya diperbaiki lagi🙏;2024-01-27 19:45:19;0
Gak nyaman, kadang eror, kadang salah klik, force close, ngefreeze. kayak aplikasi versi alpha eh Beta saja, semoga pas hari H tidak ada bug lagi;2024-02-03 00:18:44;0
bagaimana solusinya pak jika hp sudah buat login akun , ketika untuk login akun yang lain tidak bisa. pembeitahuannya Perangkat ini sudah terdaftar pada pengguna lain;2024-02-04 05:25:57;0
Aplikasi nya masih banyak kendalanya waktu foto kamera nya sering tidak fokus tiba sering keluar lagi harus log in lagi;2024-02-11 14:39:21;0
Boleh Mengeluh nda sih. Nie sebenrnya apk bisa di pake nda sih. Kok ribet amat dah mau login aja ga bisa². Dri kemaren nda bisa teros. Coba doang perbaiki cepet sudah mempet bngt dah ampe skrang belum bisa login. Jadi kesel sndiri nda bisa login login.;2024-02-04 13:00:02;0
Dikasih bintang lima biar bisa dibaca server.a kapasitas tolong diperbesar dan juga hilang kan bug app.a biar tidak ada masalah diaplikasi, percuma buat mahal2 kalau aplikasi masih seperti ujian anak SD;2024-02-13 11:49:00;0
Payah.. Kayak gak serius nge-develop sistem. Padahal anggaran sebegitu gede nya. Kalau aplikasi nya aja masih banyak trouble begini, gimana kita bisa yakin gak bakal kena hack nanti pas pelaksanaannya. 👎👎;2024-02-06 19:21:19;0
bapak/ibu mohon maaf sebelumnya. saya gagal login terus padahal jaringan lancar tidak ada kendala, yang menjadi kendala adalah username dan password salah. itu bagaimana ya, mohon arahan selanjutnya. terimaksih;2024-02-04 11:27:33;0
Dasar aplikasi sarat korupsi,kenapa di masukkin play store kalo gak becus,sudah berapa taun kok eror terus,emang di sengaja sih biar duitnya masuk tuk perbaikan aplikasinya,sedangkan yang menginstal belum seberapa di banding aplikasi lain,aplikasi begini saja gak bener bener,maka cari orangyg pinter,Jangan cari yg cari muka tapi bodoh.perasaan sudah lama aplikasi ini mulai pemilu 2019.;2024-02-08 23:50:58;0
Gimana laporan hasil pemilu nanti mau lancar aplikasinya juga kaya gini GK lancar jaya loading parah dan GK bisa login Error' terus Kalo belum siap pake sistem ini pake manual aja dlu malah bikin ribet;2024-02-01 08:57:54;0
tolong aplikasinya d perbaiki , wktu masih versi 2.30 masih bisa login knapa begitu upgrade ke versi 2.32 malah gk bisa login, timeout eror mulu...;2024-02-03 21:37:54;0
Apa ini... Baru juga buat uji coba tiba2 log out sendiri dn gk bisa login kembali, padahal username dan password sudah benar...kacau..kacau;2024-02-03 20:01:53;0
susah banget buat login, udah uninstal berapa kali dan hapus data chrome atau sirekapnya, tetep aja null pas pengambilan sidik jari🥲 sedangkan waktu cuma 4 hari lagi;2024-02-10 06:52:33;0
Kenapa tdk bisa login.. selalunya username dan password salah.????? Terjadi kesalahan... Otentikasi gagal:hardware biometrik tdk tersedia..;2024-02-04 18:03:30;0
Udah diupdate tetep masih blur hasil kamera nya karena gaada fitur focus. Tolong segera diperbaiki sebelum Hari-H;2024-02-10 08:44:24;0
Jlek aplikasinya, kalo belum mumpuni apk nya, lebih baik jangan dipakai dahulu, persiapkan agar matang, karena sering down server atau tidak bisa login;2024-02-09 09:56:19;0
Pakai apk bukannya mempermudah malah jadi mempersulit, mana apk nya sering error sama mental, server gak jelas suka error pakek server murahan kayaknya, gak puas sama sekali sama apk ini nyusahin doang;2024-02-09 11:34:07;0
Aplikasi jelek, sering bermasalah. Udah coba berkali-kali Masih aja bermasalah, pada saat proses inisialiasi;2024-02-11 05:27:07;0
Kenapa ya ini kemarin bisa tpi skrg dibuka malah gabisa . Pemilu udah dekat banyak yg harus d persiapkan jadi tolong diperbaiki lagi dong apk nya;2024-02-04 17:28:15;0
Bapak/Ibu KPU coba cari solusi gimana caranya agak tidak down waktu pemakaian serentak tgl 14 besok. Ini baru simulasi aja udah buat bingung bagian datanya. Siap siapin dulu aplikasi 2/3 tahun uji coba. jangan sebulan 2 bulan uji coba langsung praktek😂;2024-02-09 09:27:49;0
Saya pusing Aplikasinya bagaimana ini siREKAP 2 saya tidak bisa masuk,alamak nanti hari H anggota Kpps yg jadi siREKAP yang pusing berdua karena data susah di unggah dan terverifikasi. Huhu;2024-02-08 06:38:48;0
2024 bukaanya lebih bagus dan simpel malah makin ribet ,login ga bisa dan manual semuanya ,jadi di grup wa juga banyak yang komplain hahaha;2024-02-10 11:08:28;0
Aplikasi jelek sekali,, tidak ada penangganan cepat kalau server error... Baru simulasi saja begini. Kalau belum siap jangan dipaksakan;2024-02-08 17:12:48;0
Sekelas apps besutan pemerintah tp tidak mencerminkan kesiapan dan optimalisasinya. Niat hati ingin mempermudah tp malah mempersulit;2024-02-08 14:53:53;0
Entah aplikasi nya atau server nya yg cacat, tapi aplikasi ini masih banyak kurangnya. Padahal pasti dana buat bikin aplikasi ini besar, lebih banyak dana korupsi nya daripada usaha buat aplikasi nya bagus;2024-02-05 13:16:58;0
Sebagai pengguna aplikasi android, sejauh ini aplikasi sirekap bagi saya aplikasi yang belum jadi, banyak bug, terutama memuat gambar, dan ketika login;2024-02-08 20:44:34;0
Tolong lah harusnya ini mempermudah pekerjaan bukan malah mempersulit. Pemilu bentar lagi tapi sampai sekarang apl blm ada yg bisa login gimana sih;2024-02-02 07:40:54;0
Banyak masalah, tidak bisa login, setelah login dan ingin mengirim gambar tiba logout. Kamera juga tidak jernih;2024-02-09 10:51:48;0
Appnya log out automatis.. kamera standar, sehingga banyak kesalahan baca pada penulisan.. loadingya lama,. Ampunn;2024-02-04 06:57:54;0
Gagal mendapatkan sertifikat digital. Apa apaan coba, dari awal instal sampai detik sekarang gk bisa login sama sekali,;2024-02-06 03:39:04;0
Sampe capek bgt sama aplikasi ini. Tim pengembangnya pliss perbaiki secepatnya, kita semua tim sirekap khawatir banyak kendala saat tgl 14 kalau skg saja sudah sering ada kendala spt ini;2024-02-10 12:10:08;0
Ketika upload Gambar Dokumen berhasil, namun Gambar dokumen untuk di proses verifikasi dokumen/pemeriksaan dokumen untuk hasil lama sekali, sangat perlu di perbaiki;2024-02-11 14:31:35;0
Mohon segera diperbaiki aplikasinya Sudah H-6 PEMILU 2024 tapi masih belum bisa login, gagal mendapatkan sertifikat digital, bagaimana bisa menggunakan sirekap kalau login saja tidak bisa;2024-02-08 12:39:37;0
Aplikasi gimana ini, backend nya cari tenaga ahli yg kompeten. Autentikasi keamanan sidik jari selalu bermasalah sampai hari ini punya saya;2024-02-08 13:26:00;0
Kenapa versi baru nya malah gak bisa login. Padahal pas pertama login itu susah polll yg baru update ini lebih susah lagiii;2024-02-06 18:09:19;0
Aplikasi tidak bisa log in,sampai H-4 pemilu tidak ada kejelasan simulsasi penggunaan aplikasi hususnya kota kelurahan unyur kota serang.;2024-02-09 14:53:01;0
Apk ini sangat sulit digunakan utk login. Coba perbaiki dl br setelah udh oke br di post. Gmn mau di pergunakan klo apk nya sj error;2024-02-04 10:01:29;0
Server masih buruk, terjadi error saat login :null, perbaiki lagi server apalagi nanti pas pemilu lebih banyak penggunaannya🙏;2024-02-07 21:16:02;0
Awalnya saya bisa log in ,tapi setelah beberapa hari otomatis diminta log in lagi, dan tidak bisa masuk, ( gagal mendapat kunci digital) itu yg keluar ,bagaimana solusinya?;2024-02-07 09:20:15;0
Sulit sulit sulit. Permasalahannya tidak bisa login kembali setelah waktu habis. Dan itu terjadi saat kirim foto ke aplikasi.;2024-02-04 23:03:24;0
Aplikasinya buruk setelah di update, akun ke logout sendiri, pas di masukin username dan password nya salah. Ini ga ada solusi apa?;2024-02-06 15:12:19;0
Sangat buruk! tidak mempermudah malah mempersulit!!! Ini pemilu bentar lagi tolong server selalu down!!!!;2024-02-03 21:48:21;0
kalo belum siap di pake aplikasinya jangan di coba-coba deh, akun aja susah buat login, gimana nanti pas upload datanya.;2024-02-08 09:28:56;0
Tidak bisa login..tolong dibantu kelemahan dan kekurangan agar bisa diperbaiki aplikasi ini agar tidak jadi masalah dipemilu nanti.;2024-02-06 16:24:09;0
Niatnya udah bagus untuk Digitalisasi,. Tapi sekelas Aplikasi Punya Negara Kalah Sama Aplikasi Judol beredar di masyarkat Hadehhh Terlalu Banyak Bug;2024-02-10 10:09:03;0
Lebih baik dijelaskan harus pakai spek HP yg seperti apa, merk apa, dll. Apa kurang banyak tuh anggaran pengembangan aplikasinya? Yang bener aja pemilu tinggal 10hari, ini aplikasi macam ujicoba aja wkwkwkwk ngeri mana ga ada honor tambahan pulak buat kpps yang dibebani aplikasi sirekap.;2024-02-03 08:15:28;0
Tolong secepatnya dikembangkan lagi apk nya, kami petugas kpps mengeluhkan apk ini, karena apk ini sangat belum layak untuk menjadi apk untuk perekapan hasil penghitungan suara.. Aktivasi data susah, login susah.. Hitungan hari lagi pemilu akan digelar.. tolong diperbaiki secepatnya.;2024-02-04 17:04:20;0
Simulasi oleh PPS berjalan lancar.tp begitu digunakan simulasi oleh KPPS server langsung down. Aplikasi masih uji coba.seharusnya saat diluncurkan, aplikasi sudah fix bebas bug;2024-01-28 20:41:13;0
Aplikasi itu utk mempermudah, bukan malah sebaliknya. Nanti kl gagal upload, gagal login, gagal submit, yg disalahin sinyalnya;2024-02-08 22:49:55;0
Aplikasi nge bug terus setiap di updete gangguan terus aplikasi ny murahan ini kalah sama app domino ram 2gb aja gak mau masuk tlong tingkat kan lgi pemilu sudah dekat ini...iloa nen aplikasi yo daa;2024-02-06 19:42:59;0
Daerah-daerah di Indonesia apalagi di pedalaman itu jaringannya jelek,kalau emang mau gunain aplikasi ini, dibenarin dulu dong masalah jaringannya di Indonesia;2024-02-03 17:01:07;0
Saya tidak bisa masuk, access token is invalid terus padahal saya sudah ganti pass dan tinggal masuk Udah saya coba uninstall berulang masih tetap sama Mohon bantuannya;2024-02-05 18:39:22;0
Saran untuk developernya, kamera tolong diberi ftur untuk memfokuskan manual dan banyak orang² masih mengalami bug tidak bisa buka kamera dan juga jangan terlalu ngezoom untuk ukuran dibuat lebih potrait saja jangan memanjang dan lain²nya tentang upload² lebih diperbaiki tp sudah lumayan, terimakasih sudah berusaha dan terimakasih jika saran saya digunakan, semangat buat developernya jangan menyerah walau otak linu nyeri kesemutan;2024-02-10 17:35:45;0
Okey kalau ingin modernisasi, tapi seharusnya pelatihan mengoperasikan dan kemudahan verifikasi perlu diperhatikan terlebih dahulu;2024-02-05 05:39:07;0
Bikin aplikasi, jadi simple kerjaan ngga, tambah pusing iya,. Gagal login & sesi waktu habis terus;2024-02-08 01:23:35;0
pastikan dulu aplikasinya sudah matang lalu di hidangkan, kalau masih banyak bug dan server belum stabil gini, yg ada hanya menyusahkan, plis lah ya;2024-02-06 22:04:24;0
Aplikasi belum bisa dioperasikan dengan baik padahal pemilu tinggal 5 hari lagi. Buat ambil foto dokumen, aplikasi selalu forclose keluar sendiri;2024-02-10 15:00:06;0
Aplikasi gk ada yg bener dr awal sampai update berkali kali tetep gagal mendapatkan sertifikat , kalau emg gk bisa bikin aplikasi gk usah pakai aplikasi memepersulit saja;2024-02-05 11:42:22;0
Setiap update pasti ga bisa login lagi, aplikasinya bikin hp cpt panas, loading utk login jg lama. Merepotkan KPPS jd ny;2024-02-04 00:24:42;0
Login/masuk ke akun si rekap ga bisa ram 8 inteernal 128 tpi loading nya ga lama sampe berjam jam ga bisa masuk loading mulu Di minta perbaikannya lagi;2024-01-31 20:17:43;0
Aplikasi prematur untuk kamera scan hasilnya blur di berbagai merk smartphone. Tolong segera di update biar tidak menyusahkan kpps;2024-02-07 14:15:18;0
Sangat buruk, tiap login pasti sandi salah, padahal itu sudah benar yg di berikan oleh kpu, pas udh benar semua malah error;2024-02-11 15:55:05;0
mohon maaf admin sirekap, saya hari kpps di bontang melaporkan, bahwa aplikasi sirekap setelah di update malah tidak bisa kembali login dengan akun dan pasword yg sebelumnya tidak ada masalah di apk sebelum update. setelah update kok malah gagal login. mohon di kasih solusi seperti apa supaya bisa login lagi;2024-02-03 18:48:32;0
Tidak bisa di gunakan, untuk hal yang penting gini, aplikasi nya malah eror terus....cape deeeehh, masa untuk aplikasi sepenting ini, untuk login aja susahnya luar biasa;2024-02-07 18:01:46;0
Aplikasi masih loading, apakah ada versi PC nya, jadi nanti bisa input via laptop agar lebih nyaman.;2024-02-01 07:03:58;0
di versi 2.30 masih bisa login tapi setelah update ke 2.32 malah ga bisa login User/Pasword salah padahall udah bener loh, itu kenapa yaa?;2024-02-06 07:01:07;0
Apaaan ini aplikasi setelah memperbarui malah gak bisa masuk. Sekelas pemilu serentak aja kek gini hadehhh mana pemilu tinggal menghitung hari aplikasi masih erorr;2024-02-06 21:01:08;0
Sempurnakan dulu aplikasinya, jika sudah siap untuk digunakan, barulah di rekomendasikan untuk kpps. Kadang bisa login tp banyak eror;2024-02-05 21:13:18;0
Belum pun mulai pemilu udh banyak yg eror, apalagi pas di hari pemilu nya, hadeeuuhhh, setingkat aplikasi nasional aja gini, padahal jor-joran dana di habiskan untuk aplikasi ini, ehhhh malah lemot gini, Curiga deh sama dana untuk aplikasi ini emang sebesar yg di iming-imingi gak ya , hhhhhhh Hanya tuhan yang tau y;2024-02-08 17:10:57;0
Banyak'y kegiatan di + aplikasi tidak memadai, malah mengurangi % kesuksesan & memperlambat jalan'y kegiatan. Mohon di genahi aplikasi'y.;2024-02-10 22:24:14;0
Kalau error insyallah kita cek pengaturan enkripsi dan privasi atau di pengaturan kunci dan verifikasi aplikasi (biasanya pola/sidik jari). Kedua, cek pengaturan perizinan aplikasi, izinkan semua. Semoga bermanfaat 🙏🏻🙏🏻🙏🏻;2024-02-09 19:04:09;0
Muncul keterangan Gagal mendapatkan sertifikat digital mohon bantu untuk perbaikannya mengingat waktu pemilihan sudah beberapa hari lagi....!;2024-02-06 09:57:39;0
Sering gangguan. Banyak yang belum bisa login. Saya sudah bisa login malah keluar dengan sendirinya, belum bisa ikut simulasi sampai hari ini.;2024-02-09 12:34:36;0
Kalo memang blm optimal, sebaiknya perbaiki lagi, jgn memaksa, karna menurut saya sangat membuang waktu karna bnyk kendala nya ini program;2024-02-03 17:20:53;0
Tidak dapat masuk, dikatakan Gagal mendapatkan sertifikat digital failed to store privat key, gimana mengatasi seperti ini;2024-02-03 23:56:54;0
Aplikasi belum siap operasi, susah login, giliran bisa masuk ga bisa buat kirim gambar simulasi selalu logout sendiri;2024-02-05 14:46:32;0
Aplikasi masih banyak kekuranganya, setelah uji coba upload form C 3 halaman untuk paslon capres membutuhkan waktu hampir 1 jam, kebayang utk form C yg lainya.;2024-02-13 20:53:30;0
Sekiranya masih blm siap di pakai lebih bauk jgn di luncurkan perbaiki dlu server dll kalau sdh baik/sebagainya baru di luncurkan Aplikasi blm siap memaksakan unt meluncurkan Aplikasinya.;2024-02-12 19:13:29;0
Mumet bgt sm ini apk😭😭 tolong cepat diperbaiki yaaa, masa baru download apk tidak bisa digunakan ditambah error mulu, gmn nanti pas pemilu😭😭 ribet bgt dahh;2024-02-01 11:51:17;0
Kenapa susah untuk proses sertifikat digital selalu time out..pdhl waktu pencoblosan sebentar lgi tapi aplikasinya tidak berfungsi dgn baik;2024-02-05 10:55:41;0
Seperti nya ini terlalu memaksakan tapi efek nya gak di pikir kan di mana tempat yang tidak ada sinyal gangguan dll dan ini mau login aja susah nya mintak ampun;2024-02-01 14:14:33;0
Lag parah dan sering terjadi error, bukan mempermudah malah mempersulit. Tolong pihak developer diperbaiki dan ditingkatkan lagi;2024-02-03 17:43:06;0
Susah bgt log innya, eror2 trs. Aplikasi buat dipake di hari penting malah log in aja susah. Masih bnyk yg harus dievaluasi ini aplikasinya;2024-02-06 16:56:21;0
Setelah Ganti Password (sesuai arahan), malah gak bisa masuk/login. Mengecewakan kali lah kalau begini caranya.;2024-02-01 18:28:10;0
Saya kasih bintang 5, walaupun saat ini blm bisa di hp saya, semoga segra diperbaharui. Semangat pembuat aplikasi.pengguna selalu mencerca tdk bisa ini itu, tapi pembuat selalu berusa yang terbaik.#pemilu2024solidbersatu;2024-02-09 07:27:17;0
Bukan nya mempermudah malah menambah masalah, makannya perbaiki dulu aplikasi di jauh hari. Jangan udah dekat baru di perbaiki.;2024-02-06 16:30:35;0
Saya berikan apresiasi untuk inovasi KPU yang berusaha untuk menghindari kecurangan dalam Pemilu dengan cara digitalisasi ini, dengan ini membuat perolehan suara transparan. Namun, sedikit kritik dari saya bahwa aplikasinya harus segera diperbaiki karena banyak sekali dari teman-teman yang mengalami masalah server down saat akan login sehingga itu membuat mereka bingung, panik serta menginstall aplikasi ini secara berulang yang mana hal tersebut merupakan pemborosan, terima kasih.;2024-02-06 12:57:39;0
aplikasi tidak siap inisiasi digital gagal mau coba berapa kalipun hasil tetap sama tidak ada solusi cuma disuruh bolak balik gantinsandi pola dll tidak membantu tidak ada solusi jelas;2024-02-07 06:19:32;0
Kalo mau bikin apk dari lama engga baru baru ini buatnya mana server down mulu ujung ujungnya yg salah di KPPS nya, jaringan wifi data aman entah kenapa di apk ini engga jelas, kelazzzzzz KPU;2024-02-03 12:03:04;0
Kamera bawaan sirekap sinkronnya ke kamera ultra wide (0,5). Hasilnya jadi jelek...harusnya sinkronnya ke kamera utama....tlg perbaiki🙂;2024-02-13 23:06:32;0
kendalanya terlalu dini, gimana nanti saat data masuk yah?? jangan² uploadnya makan waktu yang sangat lama. kok aplikasi buatan pemerintah selalu begini sih?;2024-02-06 08:55:48;0
Yang bisa sukses kirim atau upload simulasi yaitu yg aktifasi pada hari tersebut, kalau sudah lewat 1 hari malah sesinya berakhir dan tidak bisa login lagi;2024-02-03 21:36:16;0
Aplikasi macam apa ini error muluk, banyak banget kekurangannya, padahal aplikasi ini sangat penting, tolonglah klok buat aplikasi itu bagus dikit napa.;2024-02-12 01:51:21;0
Udah dekat pemilu tapi kyk gini aplikasinya .. SAMPAH .. buat orang kebingungan !! Tolong diperbaiki .. kalo nggak mampu nggak usah bikin aplikasi .. terimakasih;2024-02-09 22:16:17;0
untuk sekelas aplikasi negara masa masih jauh dari kata sempurna harusnya bisa lebih baik lagi dalam pengerjaan server mau pun fitur fiturnya, kemarin bisa login ini mau login malah tidak ada profil aktif haduh;2024-02-08 19:57:33;0
Halo sahabat se-Indonesia aplikasi SIREKAP adalah apk yg membantu tranparansi hasil pemilihan umum jadi masuk di apk ini tidak mudah harus melalui prosedur dari KPU baik pusat maupun daerah kalo bisa masuk dengan mudah nantinya mudah untuk orang2 yg TDK bertanggung jawab menggunakan kesempatan tsb.. JD jangan salahkan apk atupun pihak lain kita simak kita cerna dengan baik apa pungsi dari apk ini dll.. terimakasih;2024-01-26 06:14:14;0
Aplikasi tidak mempermudah semua pengguna hanya beberapa hp saja yg bisa menggunakan nya dan sering eror mohon diperbaiki lagi sblm hari H pemilu;2024-02-09 21:25:27;0
Kamera bawaan bagus normal dan jelas, sedangkan sirekap buram kurang jelas, dan gambar tidak bisa terbaca aplikasi Mohon untuk perbaikan nya;2024-02-12 12:31:49;0
APLIKASI apa ini tinggal 2 minggu lagi Pemilu tapi aplikasi ini TIDAK BISA DI BUKA selalu gagal Identikasi. Sampai lowongan 15 menit Tapi tidak Bisa masuk JUGA.. SIAP ENGGAK INI APLIKASI PEMILU.. APA MAU KACAU LAGI N MUDAH DIRETAS HAKER INI KALAU SEPERTI INI APLKIKASINYA BELUM SIAP SECARA ONLINE;2024-02-01 10:32:24;0
Yg gabisa pas peng upload an foto, caranya , ketika saat sesi foto matiin datanya, terus hidupkan data lagi ketika penguncian data, sekian;2024-02-11 16:04:29;0
aplikasinya belum siap sudah diluncurkan di playstore, buat susah pengguna, bentar2 dah update yang baru tapi susah dibuka, bagaimana nanti waktu pemilu semua kpps buka apknya;2024-02-03 19:43:51;0
Aplikasi tidak dibuka 1hari tahu-tahu tidak aktif dan saat login lagi selalu gagal, salah password dan email, padahal ya itu password dan emailnya;2024-02-10 13:39:11;0
jangan suruh pakai aplikasinya kalau memang development aplikasinya belum siap dipakai, perbaiki server biar bisa di akses banyak pengguna, dibuka verifikasi gagal trus;2024-01-29 12:39:05;0
Ini gimana sih,, apk ini bukannya bikin hati tenang tapi malah makin bimbang,, kemarin aku buka masih ok bisa di pakai pas coba cek lagi kok malah log out sendiri,, trus gak bisa masuk lagi;2024-02-09 21:28:55;0
Saya sudah bisa login sampai di terinisialisai , karena loading lama akhirnya saya kebali ke menu utama, saat saya masuk aplikasi lagi di suruh memasukkan username dan password lagi . Tapi sampai saat ini username dan password tidak valid terus padahal sudah sesui dengan kiriman dari KPU.. bagaimana solusinya...;2024-02-05 12:49:57;0
Aplikasinya belum stabil merata Sudah 10x lebih login tetap gak bisa . Uninstall , hapus chache ganti paswrd tetap aja gak bisa login, saya harus bagaimana hahah;2024-01-29 23:37:47;0
Invalid username and paswod padahal udah benar yg dimasukkan.. Ini aplikasi perlu perhatian khusus dri devilover perlu menjaga nma baik.;2024-02-11 01:28:23;0
kita minta dari petugas sirekap apk ini di per bagus lagi di bagian kamera agar lebih cerah lagi dan ga blur, kamera bawaan jernih masuk apk ini jadi buram;2024-02-07 02:48:27;0
Bagus. masih dengan Trouble yg sama dengan Tahun sebelumnya. Belum bisa digunakan sesuai dengan waktunya. waktu Bimtek, dan simulasi masih disertai Trouble yg sama. Mantap;2024-02-01 14:20:32;0
Aplikasinya mau dipakai se-Indonesia lho ini, apa tidak diuji dulu... 3 hari coba submit gagal terus. Yakin pas hari-H bisa lancar?;2024-01-31 22:47:33;0
App tidak ramah untuk KPPS. Server pakai laptop apa ya 😂. Paling gak upgrade server spek real server buka pc desktop biasa. Punten saya meletup 🙏🙏🙏;2024-02-07 11:54:33;0
Proses inisialisasinya lama bgt. Harus nyoba belasan kali buat masuk, kyaknya sinyal bgus tp gagal trs. Mohon ditingkatkan dibagian itu..;2024-02-05 23:10:59;0
Setiap mau masuk aplikasi ke log out terus udah coba hapus instal ulang lagi tetep gak bisa.. aplikasi seperti asal-asalan;2024-02-09 00:21:00;0
Aplikasi eror,di takutkan akan eror terus menerus maka akan menhambah beban pekerjaan,tolong untuk developer segera di perbaiki masalah bug ini,kasian teman teman yang lain.;2024-02-06 06:09:34;0
Seharian gak bisa inisialisasi, pikir jaringan jadi bangun tengah malam eh sama saja gk bisa keterangan eror lah, timeout lah...;2024-02-06 04:11:22;0
aplikasi ampas,jangan salahkan kpps kalau terjadi keterlambatan pengumpulan hasil suara secara digital,,,;2024-01-31 19:53:12;0
Update terus.... He.. Dibaca baca komen rekan rekan, perasaan komen nya ga ada enak ni... Pada ngerasain soalnya.. Tolong dong pengembang, di perbaiki lagi biar kita semua lancar untuk mengoperasikannya, kan tujuannya mempermudah pekerjaan bukan? Jangan malah sebaliknya...;2024-02-10 23:59:15;0
Login saja susah, bagaimana nanti kalau dipakai upload data?? Sudah dapat dipastikan aplikasi ini akan membuat pekerjaan jadi lama selesainya..;2024-02-03 19:23:31;0
Username sudah benar. Password sudah benar, sudah tersimpan di perangkat malahan info loginnya. Kok invalid terus ya. Apa yang salah?;2024-02-04 19:06:12;0
tolong untuk servernya mohon di perbaiki,baru kemarin mau coba habis bimtek tapi servernya down,apalagi kalau pas pemilu servernya down lagi tambah repot;2024-01-28 14:51:25;0
Sejauh ini tidak ada masalah ya. H-6 simulasi mudah digunakan. Sy gatau detail bbrp yg tidak bisa login atau tiba-tiba logout trus gabisa login lagi. Keep it up tim pengembang 👍;2024-02-09 21:10:58;0
Mau login aja susah gimana nanti waktu hari H yang ada malah mempersulit, mohon di perbaiki server. Kalau tidak mohon ditindak lanjutin penggunaan aplikasi ini;2024-02-08 07:14:12;0
Kurang evisien, bukannya membantu malah memperlama, terutama di daerah susah sinyal seperti tempat saya, mohon segera perbaiki agar manfaatnya terasa oleh kpps, terimakasih 🙏;2024-02-11 18:09:45;0
Sudah mepet ke hari H, aplikasi masih belum bisa digunakan, jangankan buat hari, buat simulasi aja sekarang2 ga bisa, kenapa gak kaya aplikasi yg lain yaa? Apakah kekurangan dana buat bikin aplikasi dan server yang bagus? Tolonglah segera diperbaiki, pekerjakan yg bener2 mahir dalam IT, biar bisa menyelesaikan permasalahan, biar aplikasi bisa di gunakan. Punya saya saat ini keterangannya : anda tidak bisa melanjutkan menggunakan aplikasi;2024-02-07 13:19:58;0
Harusnya di menu LIHAT DETAIL PEMILIHAN ditambah seperti UPLOAD FILE UNTUK UPLOAD FOTO, karena kamera dari aplikasinya tidak bisa FOKUS;2024-02-07 16:13:41;0
Tidak bisa menyalakan flash bawaan, jd gambar yg di ambil kurang begitu jelas meskipun pakai lampu terang karena terhalang bayangan tangan;2024-02-12 00:15:12;0
Bagaimana cara menghilangkan flash saat menggunakan aplikasi sirekap? Soalnys setiap memfoto pasti keluar flash dan hasilnya tidak terbaca;2024-02-11 21:38:14;0
parah baanget !!! udah H-14 gabisa login gimana mau belajar praktek ? pas hari H kira kira bisa membantu pekerjaan manusia atau malah makin menyulitkan kalau seperti ini ?!! H-5 saya masih sabar, namun masih gabisa login, entahlah, terserah, kami mohon jika membuat pusing, jangan menyulitkan pekerjaan kami, kami hanya membantu proses pemungutan suara hingga perhitungan, bukan dengan cara membebani kami dengan aplikasi yang tidak lancar ini. terima kasih !;2024-02-09 12:37:19;0
maaf ini ko banyak bgt ya kendalanya, sinyal bagus padahal tapi timeout terus menerus, tolong dikembangkan lagi jangan dipersulit gini;2024-02-05 15:45:57;0
Bagus aplikasi nya..ngak bisa masuk-masuk dari kemarin, katanya gagal mendapatkan kunci digital terus. Jadi enak dong kerjanya ngak perlu ngerekap lagi😄😄😄;2024-02-04 08:17:26;0
Bukan sirekap, malah jadi sirepot. Direpotin gak bisa masuk. Yang muncul malah kesalahan saat melakukan inisialisasi aplikasi;2024-01-29 22:47:01;0
Saya rasa apk nya belum siap dioprasikan. Krna server mnurutku belum siap untuk akses seluruh indonesia ,. Lebih baik apk ini jangn dijadikan acuan hasil karna terlalu bahaya;2024-02-10 08:02:07;0
Aplikasi penting kelas negara separah ini. Buat masuh susah banget. Server sangat lemah. Masih kalah sama aplikasi buatan anak. Hanya masukan;2024-02-04 07:05:13;0
Ga aplikasi, ga website semuaa klo dari pemerintahan pasti mengalami yang namanya server down.. Kasian yang tinggal di daerah yang sinyal nya dikit, udah server down, nyari sinyal pulak.. Minimal klo mau di aplikasi yaa harus benar² siap 100% lah harus mampu menerima server yang banyakk biar ga downn.. Semangat💪;2024-02-03 19:15:20;0
Sumpah tiap keluar notif upgrde takut bgtttttt... Gabisa login ulangg.. ini sudah versi 2.41 login lumayan cepet smg semakin kesini apk nya bisa berjalan lancar gada kendala lagi apalgi smpe down 🔥🔥;2024-02-10 08:51:59;0
Kenapa kamera pakai ultrawide bukan kamera utama.. Padahal ultrawide di hp sekarang hanya sebatas tambahan dan kualitasnya pun buruk;2024-02-06 23:00:44;0
tolong untuk pengambilan foto di usahakan tidak lewat kamera manual dari apk . tolong di tambahkan untuk pengambilan foto lewat galeri untuk android yg tidak mampu mengambil foto dari kamera hingga foto tidak jelas;2024-02-03 14:09:02;0
aplikasi butut mau login aja ada gagal mendapatkan sertifikat digital kalau gak niat buat aplikasi mending ngarit aja sono aplikasi penting gini malah banyak bug nya. benerin tuh server, apalagi pas hari pemilu ancur nih aplikasi;2024-02-06 08:20:20;0
Untuk fitur kamera tolong lebih di tingkatkan lagi karena semua data menggunakan fitur ini dan agak gelap untuk fitur saat ini;2024-02-06 07:46:12;0
